Person1Id,Person2Id,StartTime,EndTime
370,600,1584549655,1584550435
572,661,1584550362,1584550662
72,158,1584550481,1584550661
232,305,1584550806,1584550866
597,133,1584551013,1584551613
748,86,1584551243,1584551963
737,92,1584551657,1584552437
358,184,1584551864,1584553364
92,8,1584552066,1584553866
422,643,1584552339,1584553119
390,339,1584552734,1584553274
491,477,1584553342,1584554422
